Year,Population,Violent Crime rate,Murder,Rape,Robbery,Assault,Property,Burglary,Larceny,Vehicular,State
1995.0,3747000.0,440.2,5.8,39.5,96.2,298.7,4956.1,934.1,3634.5,387.5,Colorado
1996.0,3823000.0,404.5,4.7,46.2,98.2,255.4,4714.0,900.8,3415.5,397.8,Colorado
1997.0,3893000.0,363.2,4.0,43.1,83.3,232.8,4287.2,796.1,3077.3,413.7,Colorado
1998.0,3971000.0,377.9,4.6,47.4,81.5,244.4,4109.5,786.5,2917.9,405.1,Colorado
1999.0,4056133.0,340.5,4.6,41.4,75.3,219.2,3722.8,665.1,2692.9,364.8,Colorado
2000.0,4301261.0,334.0,3.1,41.2,70.5,219.1,3648.6,630.8,2623.5,394.3,Colorado
2001.0,4430989.0,349.6,3.6,43.6,80.2,222.3,3856.6,643.9,2738.9,473.8,Colorado
2002.0,4501051.0,352.9,4.0,45.9,79.5,223.5,4000.3,703.8,2781.4,515.1,Colorado
2003.0,4547633.0,346.5,4.1,42.1,82.2,218.2,3951.6,712.3,2737.6,501.7,Colorado
2004.0,4601821.0,372.0,4.4,42.3,81.3,244.2,3918.5,717.3,2679.5,521.6,Colorado
2005.0,4663295.0,397.0,3.7,43.4,84.7,264.9,4041.0,745.1,2736.0,560.0,Colorado
2006.0,4753377.0,395.4,3.6,45.4,80.4,265.9,3438.4,681.9,2322.0,434.6,Colorado
2007.0,4861515.0,351.8,3.2,42.7,71.2,234.7,2999.2,589.0,2067.6,342.6,Colorado
2008.0,4939456.0,353.9,3.3,43.5,68.9,238.1,2821.0,568.0,1982.7,270.3,Colorado
2009.0,5024748.0,338.8,3.2,45.2,67.1,223.4,2670.7,530.1,1892.2,248.4,Colorado
2010.0,5047692.0,323.7,2.6,44.2,62.7,214.3,2674.5,519.0,1932.2,223.3,Colorado
2011.0,5116302.0,314.4,3.0,44.7,64.5,202.2,2595.3,502.8,1877.4,215.0,Colorado
2012.0,5187582.0,308.9,3.1,40.7,65.4,199.6,2684.7,504.2,1947.4,233.1,Colorado
1960.0,2535234.0,36.6,1.6,4.1,9.3,21.6,1119.9,333.4,656.9,129.7,Connecticut
1961.0,2614000.0,33.6,1.0,2.4,9.1,21.1,1211.1,364.4,715.8,130.8,Connecticut
1962.0,2597000.0,36.1,1.3,3.1,9.9,21.8,1301.4,395.0,760.1,146.2,Connecticut
1963.0,2666000.0,44.7,1.8,3.3,13.7,25.9,1532.4,470.9,877.6,183.9,Connecticut
1964.0,2766000.0,64.1,1.8,5.5,15.0,41.9,1742.0,531.9,1003.4,206.7,Connecticut
1965.0,2832000.0,69.7,1.6,5.2,19.3,43.5,1764.8,563.5,983.8,217.4,Connecticut
1966.0,2875000.0,74.6,2.0,6.0,20.9,45.8,1907.6,616.6,1040.7,250.3,Connecticut
1967.0,2925000.0,95.9,2.4,5.6,32.2,55.7,2185.4,751.7,1112.6,321.1,Connecticut
1968.0,2959000.0,129.3,2.5,8.0,45.0,73.7,2761.1,964.4,1420.5,376.1,Connecticut
1969.0,3000000.0,147.2,2.9,8.7,56.5,79.1,3078.3,987.5,1663.0,427.8,Connecticut
1970.0,3032217.0,170.4,3.5,9.1,70.4,87.4,3319.0,1084.2,1750.7,484.2,Connecticut
1971.0,3081000.0,193.7,3.1,11.9,83.2,95.5,3452.5,1067.3,1846.0,539.1,Connecticut
1972.0,3082000.0,199.2,3.2,8.9,79.1,107.9,3203.9,956.8,1778.0,469.1,Connecticut
1973.0,3076000.0,208.7,3.3,11.1,84.2,110.1,3455.7,1029.3,1909.7,516.7,Connecticut
1974.0,3088000.0,228.1,3.3,11.2,92.3,121.4,4178.8,1353.9,2275.0,549.9,Connecticut
1975.0,3095000.0,268.4,3.9,12.4,131.5,120.6,4688.6,1512.6,2603.6,572.4,Connecticut
1976.0,3117000.0,273.2,3.1,14.4,122.9,132.8,4731.4,1383.9,2785.8,561.8,Connecticut
1977.0,3108000.0,282.3,4.2,16.8,129.5,131.8,4559.8,1346.0,2620.7,593.2,Connecticut
1978.0,3099000.0,315.0,4.2,17.2,154.8,138.8,4614.5,1362.0,2597.6,654.9,Connecticut
1979.0,3115000.0,414.2,4.2,24.1,193.3,192.6,5365.4,1548.3,3113.9,703.2,Connecticut
1980.0,3095224.0,412.5,4.7,21.6,218.0,168.1,5469.2,1700.6,3089.6,678.9,Connecticut
1981.0,3132000.0,448.1,5.4,21.9,246.1,174.6,5389.2,1691.9,3094.7,602.6,Connecticut
1982.0,3153000.0,399.5,5.2,21.9,208.5,163.9,5028.0,1410.8,3065.0,552.2,Connecticut
1983.0,3138000.0,375.0,4.1,20.0,200.6,150.3,4602.8,1274.3,2849.6,478.9,Connecticut
1984.0,3154000.0,393.8,3.9,24.1,190.5,175.4,4235.0,1128.9,2683.3,422.8,Connecticut
1985.0,3174000.0,402.0,3.8,24.0,190.0,184.1,4302.8,1135.5,2726.0,441.3,Connecticut
1986.0,3189000.0,425.8,4.6,23.8,192.2,205.1,4403.0,1197.6,2758.3,447.1,Connecticut
1987.0,3211000.0,419.0,4.9,24.9,178.1,211.1,4576.7,1218.3,2829.4,529.0,Connecticut
1988.0,3241000.0,455.4,5.4,26.2,187.6,236.2,4642.2,1218.0,2810.2,614.0,Connecticut
1989.0,3239000.0,511.8,5.9,27.5,214.8,263.6,4758.2,1236.0,2824.4,697.8,Connecticut
1990.0,3287116.0,553.7,5.1,27.9,234.8,286.0,4833.0,1227.7,2874.4,730.9,Connecticut
1991.0,3291000.0,539.7,5.7,29.2,224.4,280.5,4824.4,1191.1,2837.6,795.7,Connecticut
1992.0,3281000.0,495.3,5.1,26.9,210.9,252.5,4557.6,1108.6,2726.7,722.3,Connecticut
1993.0,3277000.0,456.2,6.3,24.4,196.7,228.7,4194.2,978.1,2620.6,595.5,Connecticut
1994.0,3275000.0,455.5,6.6,24.6,187.8,236.5,4092.5,889.8,2586.9,615.8,Connecticut
1995.0,3275000.0,405.9,4.6,23.7,163.2,214.4,4097.3,888.4,2668.7,540.2,Connecticut
1996.0,3274000.0,412.0,4.8,23.1,169.6,214.6,3815.6,842.2,2484.1,489.4,Connecticut
1997.0,3270000.0,390.9,3.8,22.6,152.9,211.6,3593.4,738.3,2410.4,444.7,Connecticut
1998.0,3274000.0,366.3,4.1,22.2,133.8,206.2,3420.2,665.9,2366.3,388.1,Connecticut
1999.0,3282031.0,345.6,3.3,19.9,123.5,198.9,3043.7,588.0,2111.5,344.2,Connecticut
2000.0,3405565.0,324.7,2.9,19.9,112.5,189.4,2908.0,512.0,2011.4,384.6,Connecticut
2001.0,3434602.0,334.6,3.1,18.6,121.8,191.1,2774.7,499.6,1914.7,360.4,Connecticut
2002.0,3458587.0,312.5,2.4,21.4,117.6,171.0,2701.3,494.7,1871.7,334.8,Connecticut
2003.0,3486960.0,316.8,3.2,20.0,120.8,172.7,2666.5,460.1,1880.4,326.1,Connecticut
2004.0,3498966.0,289.0,2.9,21.6,119.7,144.9,2684.9,456.1,1908.3,320.5,Connecticut
2005.0,3500701.0,273.0,3.0,20.3,112.3,136.9,2579.0,435.5,1840.0,303.0,Connecticut
2006.0,3504809.0,299.7,3.9,19.9,127.3,148.7,2586.1,444.6,1847.9,293.6,Connecticut
2007.0,3502309.0,301.1,3.2,19.7,122.9,155.4,2470.6,446.6,1739.9,284.1,Connecticut
2008.0,3501252.0,306.7,3.8,19.4,115.5,168.0,2490.8,431.5,1805.4,253.9,Connecticut
2009.0,3518288.0,300.9,3.0,18.7,113.7,165.5,2348.4,431.2,1705.1,212.1,Connecticut
2010.0,3575498.0,282.0,3.7,16.6,99.4,162.3,2188.8,423.6,1577.8,187.4,Connecticut
2011.0,3586717.0,275.7,3.6,19.2,102.9,150.1,2152.5,431.3,1535.3,186.0,Connecticut
2012.0,3590347.0,283.0,4.1,25.6,102.7,150.6,2140.0,409.7,1550.7,179.6,Connecticut
1960.0,446292.0,84.0,7.4,9.2,35.2,32.3,2076.4,596.2,1314.6,165.6,Delaware
1961.0,458000.0,69.4,4.4,5.9,27.1,32.1,2040.0,591.9,1284.9,163.1,Delaware
1962.0,469000.0,72.1,4.3,9.4,29.9,28.6,2165.7,600.0,1381.4,184.2,Delaware
1963.0,476000.0,89.1,5.0,9.0,38.0,37.0,2288.2,707.1,1377.9,203.2,Delaware
1964.0,491000.0,110.2,4.7,8.1,41.3,56.0,2403.5,674.7,1468.6,260.1,Delaware
1965.0,505000.0,111.1,5.7,6.5,56.6,42.2,2297.6,647.9,1398.4,251.3,Delaware
1966.0,512000.0,127.9,9.0,9.6,58.6,50.8,2491.8,762.3,1458.8,270.7,Delaware
1967.0,524000.0,180.9,8.6,11.5,65.5,95.4,2710.7,832.1,1500.2,378.4,Delaware
1968.0,534000.0,241.2,8.4,14.0,105.1,113.7,2924.3,885.0,1619.3,420.0,Delaware
1969.0,540000.0,294.1,8.0,13.7,117.6,154.8,3207.6,877.2,1859.8,470.6,Delaware
1970.0,548104.0,327.5,7.7,18.6,105.5,195.8,3935.6,1056.2,2320.4,559.0,Delaware
1971.0,558000.0,369.2,6.1,18.3,144.1,200.7,4645.9,1390.5,2670.6,584.8,Delaware
1972.0,565000.0,386.0,6.9,14.2,130.1,234.9,4137.7,1249.4,2397.2,491.2,Delaware
1973.0,576000.0,350.0,5.9,15.8,90.3,238.0,4232.6,1219.4,2526.4,486.8,Delaware
1974.0,573000.0,443.1,10.3,17.3,127.9,287.6,5506.5,1517.8,3459.9,528.8,Delaware
1975.0,579000.0,392.1,7.3,18.1,157.2,209.5,6276.2,1826.3,3926.9,523.0,Delaware
1976.0,582000.0,321.6,6.2,17.7,128.7,169.1,5942.8,1542.6,3915.8,484.4,Delaware
1977.0,582000.0,382.1,6.0,24.9,157.0,194.2,5828.0,1682.6,3678.4,467.0,Delaware
1978.0,583000.0,440.7,6.7,20.4,145.5,268.1,5913.2,1623.7,3792.6,496.9,Delaware
1979.0,582000.0,537.3,5.7,27.8,129.4,374.4,5988.5,1527.5,3965.8,495.2,Delaware
1980.0,594779.0,474.8,6.9,24.2,137.0,306.7,6301.8,1630.5,4216.2,455.1,Delaware
1981.0,598000.0,509.0,6.7,28.4,141.1,332.8,6180.3,1609.9,4140.3,430.1,Delaware
1982.0,602000.0,559.8,5.3,30.9,122.4,401.2,5825.1,1444.9,3968.6,411.6,Delaware
1983.0,606000.0,453.1,4.1,37.8,115.3,295.9,5012.9,1223.4,3450.2,339.3,Delaware
1984.0,613000.0,435.7,4.1,48.9,116.0,266.7,4571.1,1089.4,3221.4,260.4,Delaware
1985.0,622000.0,433.3,4.8,47.6,124.3,256.6,4528.0,1097.4,3157.2,273.3,Delaware
1986.0,633000.0,427.0,4.9,56.9,124.2,241.1,4404.6,1042.3,3090.4,271.9,Delaware
1987.0,644000.0,430.7,5.1,68.5,122.5,234.6,4508.1,1020.5,3175.9,311.6,Delaware
1988.0,660000.0,451.7,5.2,74.4,118.8,253.3,4347.4,1040.6,3003.6,303.2,Delaware
1989.0,673000.0,556.5,5.1,84.5,138.8,328.1,4308.8,902.2,3015.5,391.1,Delaware
1990.0,666168.0,655.2,5.0,88.1,164.8,397.3,4705.1,970.5,3290.8,443.9,Delaware
1991.0,680000.0,714.3,5.4,86.5,214.7,407.6,5155.1,1127.6,3652.4,375.1,Delaware
1992.0,689000.0,621.2,4.6,85.8,151.2,379.5,4227.3,957.6,2963.6,306.1,Delaware
1993.0,700000.0,685.9,5.0,77.0,186.7,417.1,4186.3,892.0,2979.0,315.3,Delaware
1994.0,706000.0,644.3,4.7,77.3,161.6,400.7,4245.2,877.9,2950.1,417.1,Delaware
1995.0,717000.0,725.0,3.5,80.2,198.7,442.5,4433.8,905.3,3114.2,414.2,Delaware
1996.0,725000.0,668.3,4.3,62.6,179.9,421.5,4226.6,804.1,2988.3,434.2,Delaware
1997.0,732000.0,785.9,3.0,58.5,243.6,480.9,4997.0,877.2,3538.8,581.0,Delaware
1998.0,744000.0,762.4,2.8,67.1,194.2,498.3,4600.8,859.5,3313.0,428.2,Delaware
1999.0,753538.0,734.4,3.2,70.2,198.0,463.0,4103.6,696.0,3003.7,403.8,Delaware
2000.0,783600.0,684.4,3.2,54.1,177.9,449.2,3793.6,665.6,2725.9,402.1,Delaware
2001.0,796599.0,611.1,2.9,52.7,145.1,410.4,3439.5,645.7,2444.9,348.9,Delaware
2002.0,805945.0,600.0,3.2,44.4,143.2,409.2,3346.0,664.4,2302.3,379.3,Delaware
2003.0,818166.0,675.3,2.6,45.2,176.1,451.4,3415.3,741.4,2314.1,359.8,Delaware
2004.0,830069.0,615.0,3.4,43.0,161.8,406.8,3283.6,683.0,2323.3,277.3,Delaware
2005.0,841741.0,633.0,4.4,44.8,155.2,429.1,3118.0,690.4,2148.0,279.0,Delaware
2006.0,853476.0,701.0,4.9,48.9,209.8,437.4,3476.4,742.5,2396.0,337.9,Delaware
2007.0,864764.0,705.4,4.5,39.4,203.9,457.6,3378.5,742.4,2365.3,270.8,Delaware
2008.0,873092.0,708.6,6.5,42.5,211.5,448.1,3594.7,776.9,2524.9,292.9,Delaware
2009.0,885122.0,645.4,4.6,44.6,189.8,406.4,3353.8,784.4,2354.0,215.3,Delaware
2010.0,899792.0,623.3,5.7,36.2,204.4,377.0,3453.9,839.1,2399.8,215.0,Delaware
2011.0,908137.0,566.4,5.3,33.8,171.6,355.8,3431.5,838.8,2422.7,170.1,Delaware
2012.0,917092.0,547.4,6.2,26.5,162.7,352.0,3340.9,803.7,2380.6,156.6,Delaware
1960.0,763956.0,553.7,10.6,14.5,140.3,388.2,2159.2,600.4,1296.5,262.2,District of Columbia
1961.0,763956.0,587.9,11.5,13.1,176.4,386.8,2237.4,641.7,1273.9,321.9,District of Columbia
1962.0,784000.0,605.9,11.6,10.5,200.5,383.3,2226.8,640.6,1257.0,329.2,District of Columbia
1963.0,798000.0,594.0,11.9,10.9,213.9,357.3,2612.0,875.2,1302.6,434.2,District of Columbia
1964.0,808000.0,632.7,16.3,11.9,282.1,322.4,3121.5,1102.7,1351.5,667.3,District of Columbia
1965.0,803000.0,722.8,18.4,17.4,358.8,328.1,3497.0,1231.1,1566.1,699.8,District of Columbia
1966.0,808000.0,885.5,17.5,16.6,458.3,393.2,4057.2,1299.3,1945.4,812.5,District of Columbia
1967.0,809000.0,1143.6,22.0,21.3,711.9,388.5,5517.2,1817.3,2648.3,1051.5,District of Columbia
1968.0,809000.0,1505.6,24.1,32.1,1065.8,383.6,6362.5,2218.8,2740.3,1403.5,District of Columbia
1969.0,798000.0,2135.1,36.0,97.2,1549.6,452.3,8270.9,2869.9,3998.7,1402.3,District of Columbia
1970.0,756510.0,2226.8,29.2,95.2,1561.9,540.5,8656.6,2873.7,4314.3,1468.6,District of Columbia
1971.0,741000.0,2170.6,37.1,83.0,1514.4,536.0,7345.7,2539.5,3627.8,1178.4,District of Columbia
1972.0,748000.0,1685.4,32.8,95.5,1036.2,521.0,6179.8,1711.4,3690.2,778.2,District of Columbia
1973.0,746000.0,1558.4,35.9,79.9,961.3,481.4,6339.8,1581.9,4126.1,631.8,District of Columbia
1974.0,723000.0,1603.0,38.3,77.6,1098.3,388.8,5954.9,1953.8,3458.4,542.7,District of Columbia
1975.0,716000.0,1774.3,32.8,72.6,1276.1,392.7,5929.2,1838.5,3616.2,474.4,District of Columbia
1976.0,702000.0,1481.3,26.8,72.4,1003.4,378.8,5602.1,1690.7,3490.9,420.5,District of Columbia
1977.0,690000.0,1426.5,27.8,58.3,964.5,375.9,5793.9,1679.7,3716.8,397.4,District of Columbia
1978.0,674000.0,1411.7,28.0,66.3,939.6,377.7,6147.6,1854.2,3819.6,473.9,District of Columbia
1979.0,656000.0,1608.7,27.4,74.5,1054.9,451.8,6993.4,2050.6,4393.1,549.7,District of Columbia
1980.0,635233.0,2010.6,31.5,69.1,1400.6,509.4,8012.2,2559.7,4890.8,561.7,District of Columbia
1981.0,636000.0,2274.8,35.1,65.1,1635.1,539.6,8402.8,2646.5,5164.3,592.0,District of Columbia
1982.0,631000.0,2123.1,30.7,66.7,1448.0,577.7,8287.6,2341.4,5298.7,647.5,District of Columbia
1983.0,623000.0,1915.4,29.4,65.2,1235.6,585.2,7358.4,2003.7,4719.9,634.8,District of Columbia
1984.0,623000.0,1721.5,28.1,58.7,977.0,657.6,6869.8,1758.3,4409.5,702.1,District of Columbia
1985.0,626000.0,1624.8,23.5,53.8,835.5,712.0,6374.4,1598.2,3973.5,802.7,District of Columbia
1986.0,626000.0,1505.3,31.0,52.4,754.0,667.9,6834.0,1727.6,4131.2,975.2,District of Columbia
1987.0,622000.0,1610.3,36.2,39.4,717.4,817.4,6841.3,1807.7,4021.2,1012.4,District of Columbia
1988.0,620000.0,1921.6,59.5,26.6,917.7,917.7,7993.1,1983.9,4616.8,1392.4,District of Columbia
1989.0,604000.0,2141.9,71.9,30.8,1083.1,956.1,8151.5,1950.3,4828.5,1372.7,District of Columbia
1990.0,606900.0,2458.2,77.8,49.9,1213.5,1117.0,8316.0,1983.0,4996.9,1336.1,District of Columbia
1991.0,598000.0,2453.3,80.6,35.8,1215.6,1121.4,8314.7,2074.4,4879.9,1360.4,District of Columbia
1992.0,589000.0,2832.8,75.2,36.5,1266.4,1454.7,8574.2,1820.2,5205.9,1548.0,District of Columbia
1993.0,578000.0,2921.8,78.5,56.1,1229.6,1557.6,8839.3,1995.5,5449.0,1394.8,District of Columbia
1994.0,570000.0,2662.6,70.0,43.7,1107.2,1441.8,8422.6,1760.9,5212.5,1449.3,District of Columbia
1995.0,554000.0,2661.4,65.0,52.7,1239.0,1304.7,9512.1,1838.4,5833.8,1839.9,District of Columbia
1996.0,543000.0,2469.8,73.1,47.9,1186.7,1162.1,9426.9,1809.9,5779.9,1837.0,District of Columbia
1997.0,529000.0,2024.2,56.9,41.2,850.9,1075.2,7814.9,1316.3,5067.9,1430.8,District of Columbia
1998.0,523000.0,1718.5,49.7,36.3,689.5,943.0,7117.0,1216.3,4657.7,1243.0,District of Columbia
1999.0,519000.0,1627.7,46.4,47.8,644.3,889.2,6439.3,976.3,4181.3,1281.7,District of Columbia
2000.0,572059.0,1507.9,41.8,43.9,621.3,801.0,5768.6,829.5,3785.4,1153.7,District of Columbia
2001.0,573822.0,1602.4,40.3,31.5,658.7,871.9,6139.9,862.5,3888.5,1388.9,District of Columbia
2002.0,569157.0,1637.9,46.4,46.0,673.6,871.8,6409.0,908.4,3814.1,1686.5,District of Columbia
2003.0,557620.0,1624.9,44.7,49.1,706.8,824.4,5863.5,837.7,3249.3,1776.5,District of Columbia
2004.0,554239.0,1369.4,35.7,40.1,577.7,715.9,4852.8,712.0,2623.8,1517.0,District of Columbia
2005.0,582049.0,1380.0,33.5,28.5,635.7,682.2,4490.0,614.6,2549.0,1326.0,District of Columbia
2006.0,581530.0,1508.4,29.1,31.8,658.4,789.1,4653.9,659.5,2735.5,1258.9,District of Columbia
2007.0,588292.0,1415.1,30.8,32.6,725.0,626.7,4916.3,667.4,2956.0,1292.9,District of Columbia
2008.0,591833.0,1437.7,31.4,31.4,748.5,626.4,5104.6,640.0,3372.2,1092.4,District of Columbia
2009.0,599657.0,1348.9,24.2,25.0,734.4,565.3,4751.9,616.4,3213.0,922.5,District of Columbia
2010.0,604912.0,1326.8,21.8,30.9,715.0,559.1,4761.4,699.8,3225.9,835.7,District of Columbia
2011.0,619020.0,1200.8,17.4,27.9,661.4,494.0,4790.5,622.0,3448.5,720.0,District of Columbia
2012.0,632323.0,1243.7,13.9,37.3,638.3,554.1,4860.8,556.5,3725.3,579.0,District of Columbia
1960.0,4951560.0,223.4,10.6,8.1,80.9,123.7,2481.2,807.1,1486.5,187.6,Florida
1961.0,5222000.0,217.8,9.1,7.6,71.7,129.4,2243.3,720.5,1353.0,169.7,Florida
1962.0,5459000.0,192.1,7.7,5.8,63.3,115.3,2345.3,743.3,1433.7,168.3,Florida
1963.0,5652000.0,215.0,8.2,7.0,71.1,128.7,2571.0,824.6,1575.3,171.2,Florida
1964.0,5705000.0,289.9,8.6,10.3,86.9,184.1,3068.2,963.3,1898.5,206.4,Florida
1965.0,5805000.0,299.5,8.9,13.3,88.6,188.6,3020.7,957.0,1855.9,207.8,Florida
1966.0,5941000.0,337.8,10.3,14.7,99.9,213.0,3378.5,1057.7,2077.5,243.3,Florida
1967.0,5995000.0,390.3,10.5,15.2,130.9,233.6,3713.3,1220.8,2206.8,285.7,Florida
1968.0,6160000.0,453.1,11.9,18.1,159.9,263.3,4045.4,1327.0,2398.5,319.9,Florida
1969.0,6354000.0,462.9,11.3,21.2,162.8,267.5,4279.7,1358.3,2538.4,382.9,Florida
1970.0,6789443.0,498.2,12.7,22.2,186.1,277.2,4819.0,1561.8,2860.6,396.6,Florida
1971.0,7041000.0,547.9,13.3,24.3,190.6,319.7,5125.2,1678.4,3054.1,392.7,Florida
1972.0,7259000.0,554.5,12.7,26.4,189.4,326.0,4822.3,1605.1,2851.1,366.1,Florida
1973.0,7678000.0,604.6,15.4,31.9,222.3,335.0,5355.7,1857.2,3048.6,449.9,Florida
1974.0,8090000.0,677.6,14.7,36.0,275.2,351.8,6709.7,2287.3,3939.5,482.9,Florida
1975.0,8357000.0,688.5,13.5,35.7,239.7,399.6,7032.7,2349.6,4240.4,442.6,Florida
1976.0,8421000.0,648.3,10.7,36.3,186.4,415.0,6368.4,1954.7,4074.0,339.7,Florida
1977.0,8452000.0,686.8,10.2,39.6,187.9,449.1,6051.8,1859.9,3840.5,351.4,Florida
1978.0,8594000.0,765.6,11.0,46.1,206.0,502.5,6303.9,1978.8,3936.5,388.6,Florida
1979.0,8860000.0,833.9,12.2,51.6,249.4,520.6,6854.2,2154.4,4267.5,432.3,Florida
1980.0,9567112.0,983.5,14.5,56.9,355.5,556.6,7418.4,2506.8,4434.2,477.5,Florida
1981.0,10166000.0,965.1,15.0,56.1,348.9,545.0,7067.4,2375.9,4241.8,449.7,Florida
1982.0,10416000.0,896.8,13.5,53.6,297.6,532.0,6568.4,2034.7,4103.9,429.8,Florida
1983.0,10680000.0,826.7,11.2,48.4,263.4,503.7,5954.4,1796.8,3752.8,404.8,Florida
1984.0,10976000.0,868.0,11.5,50.7,276.2,529.6,5953.3,1808.0,3718.6,426.7,Florida
1985.0,11366000.0,941.1,11.4,52.8,312.4,564.5,6633.1,2009.5,4098.1,525.5,Florida
1986.0,11675000.0,1036.5,11.7,52.7,366.8,605.3,7191.9,2221.3,4372.6,598.1,Florida
1987.0,12023000.0,1024.4,11.4,50.2,356.6,606.3,7478.7,2256.9,4545.2,676.7,Florida
1988.0,12377000.0,1117.7,11.4,49.7,403.3,653.3,7819.9,2294.3,4760.6,765.1,Florida
1989.0,12671000.0,1109.4,11.1,49.7,404.0,644.6,7695.1,2282.8,4606.6,805.7,Florida
1990.0,12937926.0,1244.3,10.7,52.4,416.8,764.4,7566.5,2170.6,4569.6,826.3,Florida
1991.0,13277000.0,1184.3,9.4,51.7,399.8,723.4,7362.9,2005.8,4573.5,783.6,Florida
1992.0,13488000.0,1207.2,9.0,54.2,366.9,777.2,7151.0,1888.8,4434.3,828.0,Florida
1993.0,13679000.0,1206.0,8.9,53.8,357.6,785.7,7145.0,1835.4,4413.9,895.7,Florida
1994.0,13953000.0,1146.8,8.3,52.3,328.8,757.4,7103.2,1701.0,4490.6,911.5,Florida
1995.0,14166000.0,1071.0,7.3,48.6,299.9,715.1,6630.6,1522.4,4322.4,785.8,Florida
1996.0,14400000.0,1051.0,7.5,52.1,289.2,702.2,6446.3,1521.2,4204.5,720.6,Florida
1997.0,14654000.0,1023.6,6.9,51.9,276.1,688.7,6248.2,1459.8,4056.9,731.5,Florida
1998.0,14916000.0,938.7,6.5,49.6,242.7,639.9,5947.4,1361.7,3886.8,698.9,Florida
1999.0,15111244.0,854.0,5.7,46.3,211.6,590.5,5351.5,1200.3,3534.5,616.7,Florida
2000.0,15982378.0,812.0,5.6,44.2,199.0,563.2,4882.7,1081.8,3242.9,558.0,Florida
2001.0,16373330.0,798.3,5.3,40.6,200.7,551.7,4779.2,1075.2,3154.8,549.2,Florida
2002.0,16691701.0,771.2,5.5,40.5,195.2,530.1,4656.4,1061.9,3064.3,530.3,Florida
2003.0,16999181.0,731.1,5.4,39.6,185.4,500.6,4457.3,1003.8,2973.6,479.8,Florida
2004.0,17385430.0,711.8,5.4,38.0,172.5,495.8,4182.5,956.7,2775.2,450.5,Florida
2005.0,17768191.0,709.0,5.0,37.1,169.6,497.2,4013.0,927.4,2662.0,424.0,Florida
2006.0,18089888.0,716.4,6.2,35.8,188.8,485.6,3986.2,944.6,2619.0,422.6,Florida
2007.0,18251243.0,722.6,6.6,33.7,209.1,473.2,4088.8,996.3,2689.0,403.4,Florida
2008.0,18328340.0,688.9,6.4,32.6,197.9,452.0,4140.5,1028.3,2765.7,346.5,Florida
2009.0,18537969.0,612.5,5.5,29.7,166.7,410.6,3840.8,981.1,2588.6,271.1,Florida
2010.0,18838613.0,541.3,5.2,28.5,138.5,369.0,3551.4,897.7,2433.6,220.1,Florida
2011.0,19082262.0,514.6,5.2,27.6,134.3,347.5,3517.4,891.8,2418.0,207.6,Florida
2012.0,19317568.0,487.1,5.2,27.2,123.7,330.9,3276.7,794.9,2288.6,193.2,Florida
1960.0,3943116.0,158.8,11.9,7.5,24.7,114.8,1249.1,392.1,709.6,147.4,Georgia
1961.0,3987000.0,157.2,10.0,9.5,28.3,109.4,1340.5,437.4,746.1,157.0,Georgia
1962.0,4100000.0,151.2,10.3,10.7,31.7,98.5,1394.1,460.3,742.3,191.5,Georgia
1963.0,4140000.0,169.5,9.4,9.6,34.1,116.5,1517.9,468.6,841.6,207.7,Georgia
1964.0,4294000.0,192.9,11.7,12.3,33.7,135.3,1644.4,528.8,883.9,231.7,Georgia
1965.0,4357000.0,201.4,11.3,13.4,29.8,147.0,1562.9,487.4,882.0,193.5,Georgia
1966.0,4459000.0,203.3,11.3,14.6,34.9,142.6,1676.5,551.2,943.5,181.7,Georgia
1967.0,4509000.0,189.3,11.1,12.4,37.3,128.5,1764.9,591.4,973.6,199.9,Georgia
1968.0,4588000.0,215.8,13.9,13.5,47.5,141.0,1940.3,660.8,1043.1,236.4,Georgia
1969.0,4641000.0,242.1,11.9,17.1,62.4,150.7,2157.4,701.5,1182.9,273.0,Georgia
1970.0,4589575.0,304.5,15.3,16.1,95.8,177.3,2577.1,899.9,1368.6,308.6,Georgia
1971.0,4664000.0,340.9,16.0,21.5,104.2,199.2,2707.0,1050.7,1354.5,301.8,Georgia
1972.0,4720000.0,377.6,18.5,20.8,134.3,204.0,2674.2,1081.7,1285.8,306.7,Georgia
1973.0,4786000.0,412.4,17.4,25.8,158.1,211.1,3017.9,1268.8,1390.7,358.4,Georgia
1974.0,4882000.0,442.2,17.8,27.1,176.5,220.8,3470.2,1462.4,1660.8,347.1,Georgia
1975.0,4926000.0,459.0,14.4,25.4,166.5,252.6,4167.0,1580.7,2248.5,337.7,Georgia
1976.0,4970000.0,423.1,13.9,24.9,142.4,241.9,4386.4,1448.4,2618.3,319.7,Georgia
1977.0,5048000.0,439.8,11.7,31.1,140.5,256.5,3819.2,1351.1,2170.2,297.9,Georgia
1978.0,5084000.0,482.8,14.4,37.9,166.3,264.2,4288.5,1475.6,2456.3,356.5,Georgia
1979.0,5118000.0,558.7,17.1,43.3,213.7,284.5,4858.2,1594.0,2847.9,416.3,Georgia
1980.0,5400851.0,555.3,13.8,44.3,197.6,299.7,5048.3,1699.2,2976.6,372.4,Georgia
1981.0,5569000.0,548.2,17.2,42.4,196.4,292.1,5080.4,1672.1,3073.6,334.6,Georgia
1982.0,5639000.0,478.2,12.6,39.8,154.6,271.2,4736.6,1497.9,2926.9,311.7,Georgia
1983.0,5732000.0,456.7,8.4,35.3,144.2,268.8,4048.5,1266.8,2501.7,280.0,Georgia
